ticker,nome_da_empresa,data_da_analise,patrimonio_liquido,quant_on_pn,ebit12_meses,preco_de_fechamento,ativo_total,fator_cotacao,retorno12_meses
AMBV4,AMBEV,30/12/2008,32157281000,3132287000,14514899000,"101,34",51753315000,1,"-17,4742465601"
BBAS3,BRASIL,30/12/2008,168133312000,2865417020,36731922000,"14,68","2,089927595E+12",1,"-49,0542998723"
BBDC4,BRADESCO,30/12/2008,163046282000,10658488000,18568353000,"22,59","1,828731521E+12",1,"-37,1884500074"
BNCA3,NOSSA CAIXA,30/12/2008,3068147000,107036000,-657477000,"68,2",64989684000,1,[]
BRAP4,BRADESPAR,30/12/2008,7434838000,393097000,-52026000,"19,18",8017832000,1,"-57,9481024937"
BRTO4,OI,30/12/2008,-21846002000,6603037000,-18261908000,"13,64",29616098000,1,"-25,2602739727"
BRTP3,BRASIL T PAR,30/12/2008,5302336000,363969213,-207239000,"58,9",18990382000,1,"26,6666666666"
BRTP4,BRASIL T PAR,30/12/2008,5302336000,363969213,-207239000,"17,41",18990382000,1,[]
BTOW3,AMERICANAS,30/12/2008,14705555000,909774507,1165519000,"23,8",47084128000,1,"-66,4109700677"
BVMF3,B3,30/12/2008,20559657000,6099000000,5501567000,"6,02",45806400000,1,[]
CCRO3,CCR SA,30/12/2008,12454743000,2020000000,5238979000,"23,63",50784482000,1,"-9,39788418686"
CMIG4,CEMIG,30/12/2008,22797430000,2201371000,5102422000,"31,77",54085360000,1,"0,221257431247"
CPFE3,CPFL ENERGIA,30/12/2008,19185907000,1152254440,10594153000,"30,15",72470214000,1,"-3,43918875045"
CRUZ3,SOUZA CRUZ,30/12/2008,1877345000,1528451000,2349369000,"44,1",5869178000,1,"-1,98885280799"
CSAN3,COSAN,30/12/2008,47493020000,1874070932,8402310000,"11,24",131954488000,1,"-45,9615384614"
CSNA3,SID NACIONAL,30/12/2008,21692851000,1326093947,4426482000,29,86595892000,1,"-43,2391880535"
CYRE3,CYRELA REALT,30/12/2008,7870905000,399743000,699112000,"9,2",16321140000,1,"-61,9184760222"
DURA4,DURATEX SA,30/12/2008,1789980000,129695000,405823000,"14,39",3249018000,1,[]
ELET3,ELETROBRAS,30/12/2008,111017341000,2307099000,6274467000,"25,89",267830877000,1,"9,95690948374"
EMBR3,EMBRAER,30/12/2008,14082568000,740465000,-654119000,"8,81",53129321000,1,"-54,8448993315"
GFSA3,GAFISA,30/12/2008,1783263000,51140000,-174064000,"10,49",5372512000,1,"-68,193230039"
GGBR4,GERDAU,30/12/2008,48802167000,1757067050,15833150000,"15,06",75746608000,1,"-71,0161662818"
GOAU4,GERDAU MET,30/12/2008,49822526000,1033840804,15770630000,"20,14",76759564000,1,"-40,8546725201"
GOLL4,GOL,30/12/2008,-21040743000,3200516077,1276468000,"9,91",16993858000,1,"-77,1979248717"
ITAU4,ITAUUNIBANCO,30/12/2008,181519000000,9804135000,35983000000,"26,1","2,388492E+12",1,[]
ITSA4,ITAUSA,30/12/2008,77419000000,9701410000,3061000000,"8,01",97875000000,1,"-29,4088560218"
JBSS3,JBS,30/12/2008,48067967000,2218116370,16558463000,"4,93",200211568000,1,"-17,7164621724"
KLBN4,KLABIN S/A,30/12/2008,12762792000,5617892756,6783862000,"3,31",49381534000,1,"-47,1721743152"
LAME4,LOJAS AMERIC,30/12/2008,16066695000,1885307731,1126807000,"6,27",43736188000,1,"-59,5681606097"
LIGT3,LIGHT S/A,30/12/2008,2952139000,372555324,-1753530000,"21,86",23825786000,1,"-13,5730287368"
LREN3,LOJAS RENNER,30/12/2008,9665782000,963227000,1236898000,"15,67",19691820000,1,"-54,7495861552"
NATU3,NATURA,30/12/2008,6077038000,920205000,1587235000,"18,99",24475391000,1,"18,026650494"
NETC4,NET,30/12/2008,6812389000,374722000,1136985000,"13,29",13430842000,1,"-38,7557603685"
PCAR4,P.ACUCAR-CBD,30/12/2008,13667000000,270139000,-690000000,31,43454000000,1,"-9,11756083235"
PETR3,PETROBRAS,30/12/2008,403405000000,13044496930,289398000000,"27,49",978577000000,1,"-45,7447173731"
PETR4,PETROBRAS,30/12/2008,403405000000,13044496930,289398000000,"22,84",978577000000,1,"-46,1083756148"
PRGA3,BRF SA,30/12/2008,10857054000,1078116849,210368000,"29,74",57742806000,1,[]
RDCD3,REDECARD,30/12/2008,1605525000,672970705,1680778000,"25,7",25586501000,1,"-10,7638888889"
RSID3,ROSSI RESID,30/12/2008,-1158473000,20000000,-276967000,"3,78",669300000,1,"-83,2010199718"
SBSP3,SABESP,30/12/2008,28080745000,683509869,4878257000,"27,76",56926791000,1,"-30,6130487647"
SDIA4,SADIA S/A,30/12/2008,459230000,683000000,446590000,"3,75",10346205000,1,[]
TAMM4,TAM S/A,30/12/2008,2217344000,156206000,882719000,"19,09",15743641000,1,"-55,2403282534"
TCSL3,TIM PART S/A,30/12/2008,22847754000,2421032479,3053069000,"4,91",39831158000,1,[]
TCSL4,TIM PART S/A,30/12/2008,22847754000,2421032479,3053069000,"2,95",39831158000,1,[]
TLPP4,TELEF BRASIL,30/12/2008,68820424000,1663556731,6866537000,"45,71",121842519000,1,[]
TNLP3,TELEMAR,30/12/2008,25182323000,476662000,2243839000,"38,7",77696700000,1,"-33,9026473097"
TNLP4,TELEMAR,30/12/2008,25182323000,476662000,2243839000,"32,21",77696700000,1,"-5,68081991217"
TRPL4,TRAN PAULIST,30/12/2008,17198226000,658883304,3148043000,42,33749701000,1,"20,7407863743"
UBBR11,UNIBANCO,30/12/2008,10317202000,2734416904,463331000,"14,85",183181050000,1,[]
UGPA4,ULTRAPAR,30/12/2008,12369547000,1115204291,3452700000,"50,82",33808035000,1,"-15,6622836459"
USIM3,USIMINAS,30/12/2008,26450452000,1253079108,1645623000,"25,85",40203760000,1,"-50,5501543834"
VALE3,VALE,30/12/2008,197477000000,4539007000,69271000000,"27,69",444773000000,1,"-51,7160292307"
VCPA4,FIBRIA,30/12/2008,14222844000,553733881,6720798000,"17,93",40818649000,1,[]
VIVO4,VIVO,30/12/2008,9816294000,400714000,4409784000,"28,24",22435547000,1,"200,106269925"
ACES4,ARCELORMITTAL INOX BRASIL,28/12/2007,3105796000,74320000,947611000,"98,5",4922356000,1,[]
ALLL11,RUMO S.A.,28/12/2007,15487460000,1854158791,3202312000,"23,04",45466781000,1,"3,92422192183"
AMBV4,AMBEV,28/12/2007,32157281000,3132287000,14514899000,"128,65",51753315000,1,"25,3637583821"
BBAS3,BRASIL,28/12/2007,168133312000,2865417020,36731922000,"30,4","2,089927595E+12",1,"47,0006068149"
BBDC4,BRADESCO,28/12/2007,163046282000,10658488000,18568353000,"56,95","1,828731521E+12",1,"32,8830716187"
BRAP4,BRADESPAR,28/12/2007,7434838000,393097000,-52026000,"47,6",8017832000,1,"92,1532978869"
BRTO4,OI,28/12/2007,-21846002000,6603037000,-18261908000,"18,25",29616098000,1,"166566,666667"
BRTP3,BRASIL T PAR,28/12/2007,5302336000,363969213,-207239000,"46,5",18990382000,1,"132757,142857"
BRTP4,BRASIL T PAR,28/12/2007,5302336000,363969213,-207239000,"26,02",18990382000,1,[]
BTOW3,AMERICANAS,28/12/2007,14705555000,909774507,1165519000,71,47084128000,1,[]
CCPR3,SYN PROP TEC,28/12/2007,2561639000,152644000,135159000,"12,01",4054573000,1,[]
CCRO3,CCR SA,28/12/2007,12454743000,2020000000,5238979000,"27,5",50784482000,1,"-0,631127846743"
CMIG4,CEMIG,28/12/2007,22797430000,2201371000,5102422000,"32,5",54085360000,1,"-3,97890932814"
CPFE3,CPFL ENERGIA,28/12/2007,19185907000,1152254440,10594153000,"33,67",72470214000,1,"23,8812321498"
CRUZ3,SOUZA CRUZ,28/12/2007,1877345000,1528451000,2349369000,"48,2",5869178000,1,"38,9766919005"
CSAN3,COSAN,28/12/2007,47493020000,1874070932,8402310000,"20,8",131954488000,1,"-52,885956784"
CSNA3,SID NACIONAL,28/12/2007,21692851000,1326093947,4426482000,"157,6",86595892000,1,"157,005504877"
CYRE3,CYRELA REALT,28/12/2007,7870905000,399743000,699112000,"24,2",16321140000,1,"36,082047638"
DURA4,DURATEX SA,28/12/2007,1789980000,129695000,405823000,"43,5",3249018000,1,[]
ELET3,ELETROBRAS,28/12/2007,111017341000,2307099000,6274467000,"23,93",267830877000,1,"-5,76003668151"
EMBR3,EMBRAER,28/12/2007,14082568000,740465000,-654119000,"20,15",53129321000,1,"-6,72507028039"
GFSA3,GAFISA,28/12/2007,1783263000,51140000,-174064000,"33,19",5372512000,1,"4,2318531826"
GGBR4,GERDAU,28/12/2007,48802167000,1757067050,15833150000,"51,96",75746608000,1,"48,8398739618"
GOAU4,GERDAU MET,28/12/2007,49822526000,1033840804,15770630000,71,76759564000,1,"68,1541647417"
GOLL4,GOL,28/12/2007,-21040743000,3200516077,1276468000,"43,76",16993858000,1,"-28,873554124"
ITAU4,ITAUUNIBANCO,28/12/2007,181519000000,9804135000,35983000000,"45,5","2,388492E+12",1,[]
ITSA4,ITAUSA,28/12/2007,77419000000,9701410000,3061000000,"11,75",97875000000,1,"10,5781852967"
KLBN4,KLABIN S/A,28/12/2007,12762792000,5617892756,6783862000,"6,61",49381534000,1,"30,6861391237"
LAME4,LOJAS AMERIC,28/12/2007,16066695000,1885307731,1126807000,"15,55",43736188000,1,"31,0445259513"
LIGT3,LIGHT S/A,28/12/2007,2952139000,372555324,-1753530000,"28,65",23825786000,1,"34,0378770502"
LREN3,LOJAS RENNER,28/12/2007,9665782000,963227000,1236898000,36,19691820000,1,"19,4021456279"
NATU3,NATURA,28/12/2007,6077038000,920205000,1587235000,17,24475391000,1,"-41,3560130173"
NETC4,NET,28/12/2007,6812389000,374722000,1136985000,"21,7",13430842000,1,"-10,5892047796"
PCAR4,P.ACUCAR-CBD,28/12/2007,13667000000,270139000,-690000000,"34,11",43454000000,1,"45398,1992796"
PETR3,PETROBRAS,28/12/2007,403405000000,13044496930,289398000000,105,978577000000,1,"98,8753755865"
PETR4,PETROBRAS,28/12/2007,403405000000,13044496930,289398000000,"88,4",978577000000,1,"84,0023783261"
PRGA3,BRF SA,28/12/2007,10857054000,1078116849,210368000,"44,26",57742806000,1,[]
PTIP4,IPIRANGA PET,28/12/2007,1555491000,105952000,392993000,"25,35",2909343000,1,[]
SBSP3,SABESP,28/12/2007,28080745000,683509869,4878257000,"41,13",56926791000,1,"15,1829690253"
SDIA4,SADIA S/A,28/12/2007,459230000,683000000,446590000,"10,12",10346205000,1,[]
TAMM4,TAM S/A,28/12/2007,2217344000,156206000,882719000,"42,65",15743641000,1,"-35,8646616541"
TCSL3,TIM PART S/A,28/12/2007,22847754000,2421032479,3053069000,"8,4",39831158000,1,[]
TCSL4,TIM PART S/A,28/12/2007,22847754000,2421032479,3053069000,"6,08",39831158000,1,[]
TLPP4,TELEF BRASIL,28/12/2007,68820424000,1663556731,6866537000,"45,2",121842519000,1,[]
TMCP4,TELEMIG PART,28/12/2007,1798932000,37488000,150198000,"48,51",2655000000,1,[]
TNLP3,TELEMAR,28/12/2007,25182323000,476662000,2243839000,"58,55",77696700000,1,"5,11669658872"
TNLP4,TELEMAR,28/12/2007,25182323000,476662000,2243839000,"34,15",77696700000,1,"6,71875"
TRPL4,TRAN PAULIST,28/12/2007,17198226000,658883304,3148043000,"38,7",33749701000,1,"48,5898081323"
UBBR11,UNIBANCO,28/12/2007,10317202000,2734416904,463331000,"24,73",183181050000,1,[]
VALE3,VALE,28/12/2007,197477000000,4539007000,69271000000,"59,31",444773000000,1,"88,8968069157"
VCPA4,FIBRIA,28/12/2007,14222844000,553733881,6720798000,"54,2",40818649000,1,[]
VIVO4,VIVO,28/12/2007,9816294000,400714000,4409784000,"9,41",22435547000,1,"7,66590389075"
ACES4,ARCELORMITTAL INOX BRASIL,28/12/2006,3105796000,74320000,947611000,"54,59",4922356000,1,"87,0161014051"
ALLL11,RUMO S.A.,28/12/2006,15487460000,1854158791,3202312000,"22,17",45466781000,1,"122,255639098"
AMBV4,AMBEV,28/12/2006,32157281000,3132287000,14514899000,"1053,99",51753315000,1000,"20,9584229355"
ARCE3,ARCELOR BR,28/12/2006,13495411000,650993000,3477074000,42,20363848000,1,"50,0000000003"
BBAS3,BRASIL,28/12/2006,168133312000,2865417020,36731922000,64,"2,089927595E+12",1,"65,7896171612"
BBDC4,BRADESCO,28/12/2006,163046282000,10658488000,18568353000,"86,5","1,828731521E+12",1,"32,3182971111"
BRAP4,BRADESPAR,28/12/2006,7434838000,393097000,-52026000,101,8017832000,1,"78,1044814117"
BRTO4,OI,28/12/2006,-21846002000,6603037000,-18261908000,"10,95",29616098000,1000,"8,95522388016"
BRTP3,BRASIL T PAR,28/12/2006,5302336000,363969213,-207239000,35,18990382000,1000,"47,3063973067"
BRTP4,BRASIL T PAR,28/12/2006,5302336000,363969213,-207239000,"18,31",18990382000,1000,"6,4534883724"
CCRO3,CCR SA,28/12/2006,12454743000,2020000000,5238979000,"28,85",50784482000,1,"62,9505023389"
CMIG4,CEMIG,28/12/2006,22797430000,2201371000,5102422000,"104,99",54085360000,1000,"19,6660950265"
CRUZ3,SOUZA CRUZ,28/12/2006,1877345000,1528451000,2349369000,"38,05",5869178000,1,"39,9941008619"
CSNA3,SID NACIONAL,28/12/2006,21692851000,1326093947,4426482000,"64,5",86595892000,1,"44,6856374501"
ELET3,ELETROBRAS,28/12/2006,111017341000,2307099000,6274467000,"51,09",267830877000,1000,"35,2848201279"
EMBR3,EMBRAER,28/12/2006,14082568000,740465000,-654119000,"22,05",53129321000,1,"25,0919697068"
GGBR4,GERDAU,28/12/2006,48802167000,1757067050,15833150000,"34,91",75746608000,1,"-11,1704834607"
GOAU4,GERDAU MET,28/12/2006,49822526000,1033840804,15770630000,"43,95",76759564000,1,"43,2838797786"
ITAU4,ITAUUNIBANCO,28/12/2006,181519000000,9804135000,35983000000,"77,4","2,388492E+12",1,[]
ITSA4,ITAUSA,28/12/2006,77419000000,9701410000,3061000000,"10,92",97875000000,1,"51,4459442171"
KLBN4,KLABIN S/A,28/12/2006,12762792000,5617892756,6783862000,"5,35",49381534000,1,"35,0947577509"
LIGT3,LIGHT S/A,28/12/2006,2952139000,372555324,-1753530000,"23,01",23825786000,1000,[]
NATU3,NATURA,28/12/2006,6077038000,920205000,1587235000,"30,15",24475391000,1,"51,2293893727"
NETC4,NET,28/12/2006,6812389000,374722000,1136985000,"24,27",13430842000,1,"51,2149532713"
PCAR4,P.ACUCAR-CBD,28/12/2006,13667000000,270139000,-690000000,"74,97",43454000000,1000,"-2,50975292588"
PETR3,PETROBRAS,28/12/2006,403405000000,13044496930,289398000000,"54,49",978577000000,1,"38,2233217814"
PETR4,PETROBRAS,28/12/2006,403405000000,13044496930,289398000000,"49,8",978577000000,1,"40,8766357947"
PRGA3,BRF SA,28/12/2006,10857054000,1078116849,210368000,"29,98",57742806000,1,[]
PTIP4,IPIRANGA PET,28/12/2006,1555491000,105952000,392993000,19,2909343000,1,[]
SBSP3,SABESP,28/12/2006,28080745000,683509869,4878257000,293,56926791000,1000,"94,0874402693"
SDIA4,SADIA S/A,28/12/2006,459230000,683000000,446590000,"7,16",10346205000,1,[]
TAMM4,TAM S/A,28/12/2006,2217344000,156206000,882719000,"66,5",15743641000,1,"49,7747747753"
TCSL3,TIM PART S/A,28/12/2006,22847754000,2421032479,3053069000,"12,57",39831158000,1000,[]
TCSL4,TIM PART S/A,28/12/2006,22847754000,2421032479,3053069000,"7,44",39831158000,1000,[]
TLPP4,TELEF BRASIL,28/12/2006,68820424000,1663556731,6866537000,55,121842519000,1,[]
TMCP4,TELEMIG PART,28/12/2006,1798932000,37488000,150198000,"4,05",2655000000,1000,[]
TNLP3,TELEMAR,28/12/2006,25182323000,476662000,2243839000,"55,7",77696700000,1,"4,50281425894"
TNLP4,TELEMAR,28/12/2006,25182323000,476662000,2243839000,32,77696700000,1,"-22,891566265"
TRPL4,TRAN PAULIST,28/12/2006,17198226000,658883304,3148043000,"30,1",33749701000,1000,"18,2074161386"
UBBR11,UNIBANCO,28/12/2006,10317202000,2734416904,463331000,"20,2",183181050000,1,[]
VALE3,VALE,28/12/2006,197477000000,4539007000,69271000000,"63,7",444773000000,1,"36,4113443162"
VCPA4,FIBRIA,28/12/2006,14222844000,553733881,6720798000,"41,57",40818649000,1,[]
VIVO4,VIVO,28/12/2006,9816294000,400714000,4409784000,"8,74",22435547000,1,"-1,24293785339"
ACES4,ARCELORMITTAL INOX BRASIL,29/12/2005,3105796000,74320000,947611000,"29,19",4922356000,1,"-24,7486465587"
AMBV4,AMBEV,29/12/2005,32157281000,3132287000,14514899000,898,51753315000,1000,"27,5970748016"
ARCE3,ARCELOR BR,29/12/2005,13495411000,650993000,3477074000,28,20363848000,1,"2021,21212121"
BBAS3,BRASIL,29/12/2005,168133312000,2865417020,36731922000,"42,2","2,089927595E+12",1,"33,8964171051"
BBDC4,BRADESCO,29/12/2005,163046282000,10658488000,18568353000,"67,7","1,828731521E+12",1,"117,502678624"
BRAP4,BRADESPAR,29/12/2005,7434838000,393097000,-52026000,"59,3",8017832000,1,"41,630732225"
BRTO4,OI,29/12/2005,-21846002000,6603037000,-18261908000,"10,05",29616098000,1000,"-26,6423357662"
BRTP4,BRASIL T PAR,29/12/2005,5302336000,363969213,-207239000,"17,2",18990382000,1000,"-14,427860697"
CESP4,CESP,29/12/2005,10311837000,348711000,972755000,"13,17",16610049000,1000,[]
CMET4,CAEMI,29/12/2005,2847968000,3919747000,2548484000,"3,41",4887688000,1,[]
CMIG4,CEMIG,29/12/2005,22797430000,2201371000,5102422000,95,54085360000,1000,"52,2581404151"
CRUZ3,SOUZA CRUZ,29/12/2005,1877345000,1528451000,2349369000,29,5869178000,1,"-12,936062645"
CSNA3,SID NACIONAL,29/12/2005,21692851000,1326093947,4426482000,"50,3",86595892000,1,"16,3724366842"
CTAX3,ATMASA,29/12/2005,-352113000,26710356,-318032000,"3,8",1661928000,1,[]
CTAX4,ATMASA,29/12/2005,-352113000,26710356,-318032000,"2,81",1661928000,1,[]
EBTP4,EMBRATEL PAR,29/12/2005,13748620000,"1,231364636E+12",1485263000,"6,8",35586115000,1000,"21,4285714285"
ELET3,ELETROBRAS,29/12/2005,111017341000,2307099000,6274467000,38,267830877000,1000,"-0,339823859696"
EMBR3,EMBRAER,29/12/2005,14082568000,740465000,-654119000,18,53129321000,1,"18,0009605931"
EMBR4,EMBRAER EMP BRAS AERON SA,29/12/2005,4822833000,721832057,573538000,"22,95",15979976000,1,[]
GGBR4,GERDAU,29/12/2005,48802167000,1757067050,15833150000,"39,3",75746608000,1,"-17,2631578946"
GOAU4,GERDAU MET,29/12/2005,49822526000,1033840804,15770630000,"48,5",76759564000,1,"18,3616308501"
ITAU4,ITAUUNIBANCO,29/12/2005,181519000000,9804135000,35983000000,"56,3","2,388492E+12",1,[]
ITSA4,ITAUSA,29/12/2005,77419000000,9701410000,3061000000,"7,4",97875000000,1,"67,6680838236"
KLBN4,KLABIN S/A,29/12/2005,12762792000,5617892756,6783862000,"4,15",49381534000,1,"-19,3817283014"
NETC4,NET,29/12/2005,6812389000,374722000,1136985000,"1,07",13430842000,1,[]
PETR3,PETROBRAS,29/12/2005,403405000000,13044496930,289398000000,"41,3",978577000000,1,"59,9889096961"
PETR4,PETROBRAS,29/12/2005,403405000000,13044496930,289398000000,"37,21",978577000000,1,"58,6824327054"
PTIP4,IPIRANGA PET,29/12/2005,1555491000,105952000,392993000,"28,7",2909343000,1,[]
SBSP3,SABESP,29/12/2005,28080745000,683509869,4878257000,157,56926791000,1000,"9,0143479133"
SDIA4,SADIA S/A,29/12/2005,459230000,683000000,446590000,"6,6",10346205000,1,[]
TCOC4,TELE CTR OES,29/12/2005,2812921000,130068000,386540000,"26,78",3867566000,1,[]
TCSL4,TIM PART S/A,29/12/2005,22847754000,2421032479,3053069000,"5,9",39831158000,1000,[]
TLCP4,TELE LESTE CL,29/12/2005,262979000,9644000,-22940000,"34,53",868040000,1,[]
TLPP4,TELEF BRASIL,29/12/2005,68820424000,1663556731,6866537000,"47,95",121842519000,1,[]
TMCP4,TELEMIG PART,29/12/2005,1798932000,37488000,150198000,"4,54",2655000000,1000,[]
TNLP3,TELEMAR,29/12/2005,25182323000,476662000,2243839000,"53,3",77696700000,1,"14,4022322386"
TNLP4,TELEMAR,29/12/2005,25182323000,476662000,2243839000,"41,5",77696700000,1,"-6,53153153159"
TRPL4,TRAN PAULIST,29/12/2005,17198226000,658883304,3148043000,"26,4",33749701000,1000,"92,9404198274"
UBBR11,UNIBANCO,29/12/2005,10317202000,2734416904,463331000,"29,35",183181050000,1,[]
VALE3,VALE,29/12/2005,197477000000,4539007000,69271000000,"95,5",444773000000,1,"30,7575691311"
VCPA4,FIBRIA,29/12/2005,14222844000,553733881,6720798000,29,40818649000,1,[]
ACES4,ARCELORMITTAL INOX BRASIL,30/12/2004,3105796000,74320000,947611000,"38,79",4922356000,1,"2379654,60124"
AMBV4,AMBEV,30/12/2004,32157281000,3132287000,14514899000,740,51753315000,1000,"2,67444015777"
BBAS3,BRASIL,30/12/2004,168133312000,2865417020,36731922000,"32,5","2,089927595E+12",1,"44,1716923096"
BBDC4,BRADESCO,30/12/2004,163046282000,10658488000,18568353000,"64,23","1,828731521E+12",1,"33,2598454771"
BRAP4,BRADESPAR,30/12/2004,7434838000,393097000,-52026000,"87,5",8017832000,1,"38,888888889"
BRTO4,OI,30/12/2004,-21846002000,6603037000,-18261908000,"13,7",29616098000,1000,"-9,86842105269"
BRTP3,BRASIL T PAR,30/12/2004,5302336000,363969213,-207239000,"26,8",18990382000,1000,"46,8493150687"
BRTP4,BRASIL T PAR,30/12/2004,5302336000,363969213,-207239000,"20,1",18990382000,1000,"-6,98750578421"
CESP4,CESP,30/12/2004,10311837000,348711000,972755000,"12,95",16610049000,1000,[]
CMET4,CAEMI,30/12/2004,2847968000,3919747000,2548484000,"2,28",4887688000,1,[]
CMIG4,CEMIG,30/12/2004,22797430000,2201371000,5102422000,"64,9",54085360000,1000,"31,4411763794"
CRUZ3,SOUZA CRUZ,30/12/2004,1877345000,1528451000,2349369000,"35,62",5869178000,1,"28,0571390544"
CSNA3,SID NACIONAL,30/12/2004,21692851000,1326093947,4426482000,"50,79",86595892000,1,"39,0107156363"
CSTB4,SID TUBARAO,30/12/2004,6759951000,50976440000,1908871000,"156,5",10130808000,1000,[]
EBTP4,EMBRATEL PAR,30/12/2004,13748620000,"1,231364636E+12",1485263000,"5,6",35586115000,1000,"-42,6816786079"
ELET3,ELETROBRAS,30/12/2004,111017341000,2307099000,6274467000,"38,5",267830877000,1000,"-19,8479886873"
EMBR3,EMBRAER,30/12/2004,14082568000,740465000,-654119000,"15,8",53129321000,1,"-13,9430212049"
EMBR4,EMBRAER EMP BRAS AERON SA,30/12/2004,4822833000,721832057,573538000,"22,2",15979976000,1,[]
GGBR4,GERDAU,30/12/2004,48802167000,1757067050,15833150000,"47,5",75746608000,1,"-22,1311475409"
ITAU4,ITAUUNIBANCO,30/12/2004,181519000000,9804135000,35983000000,399,"2,388492E+12",1,[]
ITSA4,ITAUSA,30/12/2004,77419000000,9701410000,3061000000,"4,6",97875000000,1,"41,8389989806"
KLBN4,KLABIN S/A,30/12/2004,12762792000,5617892756,6783862000,"5,4",49381534000,1,"54,5458246617"
PETR3,PETROBRAS,30/12/2004,403405000000,13044496930,289398000000,"106,5",978577000000,1,"33,5682077589"
PETR4,PETROBRAS,30/12/2004,403405000000,13044496930,289398000000,"97,15",978577000000,1,"34,9345451724"
PLIM4,NET,30/12/2004,6812389000,374722000,1136985000,"0,61",13430842000,1,[]
PTIP4,IPIRANGA PET,30/12/2004,1555491000,105952000,392993000,"27,27",2909343000,1,[]
SBSP3,SABESP,30/12/2004,28080745000,683509869,4878257000,"157,45",56926791000,1000,"3,29592132858"
TCOC4,TELE CTR OES,30/12/2004,2812921000,130068000,386540000,"8,73",3867566000,1000,[]
TCSL3,TIM PART S/A,30/12/2004,22847754000,2421032479,3053069000,"3,87",39831158000,1000,[]
TCSL4,TIM PART S/A,30/12/2004,22847754000,2421032479,3053069000,"4,05",39831158000,1000,[]
TLPP4,TELEF BRASIL,30/12/2004,68820424000,1663556731,6866537000,"50,7",121842519000,1000,[]
TMCP4,TELEMIG PART,30/12/2004,1798932000,37488000,150198000,"3,8",2655000000,1000,[]
TNLP3,TELEMAR,30/12/2004,25182323000,476662000,2243839000,"46,59",77696700000,1,"32,3579545455"
TNLP4,TELEMAR,30/12/2004,25182323000,476662000,2243839000,"44,4",77696700000,1,"-2,24570673707"
TRPL4,TRAN PAULIST,30/12/2004,17198226000,658883304,3148043000,"14,6",33749701000,1000,"10,0881168486"
VALE3,VALE,30/12/2004,197477000000,4539007000,69271000000,"75,5",444773000000,1,"38,4467335622"
VCPA4,FIBRIA,30/12/2004,14222844000,553733881,6720798000,"43,3",40818649000,1,[]
ACES4,ARCELORMITTAL INOX BRASIL,30/12/2003,3105796000,74320000,947611000,"1,63",4922356000,1000,"77,1739130429"
AMBV4,AMBEV,30/12/2003,32157281000,3132287000,14514899000,739,51753315000,1000,"43,6292154165"
BBAS3,BRASIL,30/12/2003,168133312000,2865417020,36731922000,24,"2,089927595E+12",1000,"162,380817466"
BBDC4,BRADESCO,30/12/2003,163046282000,10658488000,18568353000,"15,2","1,828731521E+12",1000,"53,8772340799"
BRAP4,BRADESPAR,30/12/2003,7434838000,393097000,-52026000,"1,26",8017832000,1000,"117,24137931"
BRTO4,OI,30/12/2003,-21846002000,6603037000,-18261908000,"15,2",29616098000,1000,"29,471890971"
BRTP3,BRASIL T PAR,30/12/2003,5302336000,363969213,-207239000,"18,25",18990382000,1000,"32,2463768113"
BRTP4,BRASIL T PAR,30/12/2003,5302336000,363969213,-207239000,"21,61",18990382000,1000,"18,7362637369"
CESP4,CESP,30/12/2003,10311837000,348711000,972755000,"14,34",16610049000,1000,[]
CMIG4,CEMIG,30/12/2003,22797430000,2201371000,5102422000,"52,75",54085360000,1000,"105,795793845"
CRUZ3,SOUZA CRUZ,30/12/2003,1877345000,1528451000,2349369000,"30,27",5869178000,1,"93,7881109782"
CSNA3,SID NACIONAL,30/12/2003,21692851000,1326093947,4426482000,"156,7",86595892000,1000,"265,91129818"
CSTB4,SID TUBARAO,30/12/2003,6759951000,50976440000,1908871000,101,10130808000,1000,[]
EBTP3,EMBRATEL PAR,30/12/2003,13748620000,"1,231364636E+12",1485263000,"14,1",35586115000,1000,"237,320574162"
EBTP4,EMBRATEL PAR,30/12/2003,13748620000,"1,231364636E+12",1485263000,"9,77",35586115000,1000,"172,862650468"
ELET3,ELETROBRAS,30/12/2003,111017341000,2307099000,6274467000,"48,5",267830877000,1000,"110,647580233"
EMBR3,EMBRAER,30/12/2003,14082568000,740465000,-654119000,"19,3",53129321000,1,"53,4939029839"
EMBR4,EMBRAER EMP BRAS AERON SA,30/12/2003,4822833000,721832057,573538000,"25,7",15979976000,1,[]
GGBR4,GERDAU,30/12/2003,48802167000,1757067050,15833150000,61,75746608000,1,"176711,594202"
ITAU4,ITAUUNIBANCO,30/12/2003,181519000000,9804135000,35983000000,287,"2,388492E+12",1000,[]
ITSA4,ITAUSA,30/12/2003,77419000000,9701410000,3061000000,"3,41",97875000000,1,"97,2684019608"
KLBN4,KLABIN S/A,30/12/2003,12762792000,5617892756,6783862000,"3,76",49381534000,1,"274,312784831"
LIGH3,LIGHT,30/12/2003,1195043000,494310225787,-2311016000,"79,9",20133312000,1000,[]
PETR3,PETROBRAS,30/12/2003,403405000000,13044496930,289398000000,"84,1",978577000000,1,"71,3846101332"
PETR4,PETROBRAS,30/12/2003,403405000000,13044496930,289398000000,"76,4",978577000000,1,"78,1703585701"
PLIM4,NET,30/12/2003,6812389000,374722000,1136985000,"0,91",13430842000,1,[]
